2020.03.05,9054.5
2020.03.06,9124.8
2020.03.08,8022.3
2020.03.09,7917.1
2020.03.10,7880.8
2020.03.11,7922.9
2020.03.12,4781.8
2020.03.13,5447.8
2020.03.15,5333.3
2020.03.16,5024.3
2020.03.17,5318.3
2020.03.18,5397.8
2020.03.19,6171.8
2020.03.20,5947.6
